540,4516.65
540.2,4570.84
540.4,4627.74
540.6,4687.57
540.8,4750.61
541,4817.2
541.2,4887.69
541.4,4962.52
541.6,5042.24
541.8,5127.48
542,5219.03
542.2,5317.95
542.4,5425.62
542.6,5543.94
542.8,5675.69
543,5825.29
543.2,6000.25
543.4,6215.04
543.6,6502.92
543.8,6963.32
544,8109.1
544.2,-32393.7
544.4,4744.03
544.6,5801.24
544.8,6312.06
545,6698.79
545.2,7052.16
545.4,7406.26
545.6,7779.57
545.8,8185.78
546,8637.88
546.2,9150.27
546.4,9740.71
546.6,10432.5
546.8,11257.5
547,12261.5
547.2,13512.9
547.4,15118.9
547.6,17258.6
547.8,20255
548,24756
548.2,32283.6
548.4,47452.6
548.6,93948.3
548.8,-2753560
549,-83306.3
549.2,-41082.7
549.4,-26704.9
549.6,-19454.8
549.8,-15083.1
550,-12158.2
550.2,-10062.7
550.4,-8486.62
550.6,-7257.35
550.8,-6270.85
551,-5460.95
551.2,-4783.26
551.4,-4207.02
551.6,-3709.98
551.8,-3275.77
552,-2891.92
552.2,-2548.42
552.4,-2237.1
552.6,-1950.73
552.8,-1682.17
553,-1423.33
553.02,-1397.58
553.04,-1371.81
553.06,-1345.99
553.08,-1320.08
553.1,-1294.16
553.12,-1268.09
553.14,-1241.96
553.16,-1215.65
553.18,-1189.18
553.2,-1162.53
553.22,-1135.68
553.24,-1108.57
553.26,-1081.18
553.28,-1053.5
553.3,-1025.47
553.32,-997.03
553.34,-968.179
553.36,-938.837
553.38,-908.917
553.4,-878.416
553.42,-847.204
553.44,-815.236
553.46,-782.408
553.48,-748.618
553.5,-713.738
553.52,-677.662
553.54,-640.189
553.56,-601.19
553.58,-560.414
553.6,-517.649
553.62,-472.587
553.64,-424.905
553.66,-374.176
553.68,-319.944
553.7,-261.578
553.72,-198.37
553.74,-129.345
553.76,-53.4494
553.78,30.8107
553.8,125.363
553.82,232.695
553.84,356.218
553.86,500.574
553.88,672.514
553.9,881.844
553.92,1143.77
553.94,1482.95
553.96,1942.22
553.98,2603.11
554,3642.92
554.02,5531.96
554.04,10068.7
554.06,36309.5
554.08,-27400.4
554.1,-10609.3
554.12,-6808.81
554.14,-5122.58
554.16,-4166.7
554.18,-3548.85
554.2,-3114.96
554.22,-2792.34
554.24,-2542.1
554.26,-2341.6
554.28,-2176.8
554.3,-2038.44
554.32,-1920.25
554.34,-1817.82
554.36,-1727.87
554.38,-1648.04
554.4,-1576.53
554.42,-1511.92
554.44,-1453.1
554.46,-1399.2
554.48,-1349.49
554.5,-1303.45
554.52,-1260.57
554.54,-1220.48
554.56,-1182.79
554.58,-1147.28
554.6,-1113.71
554.62,-1081.83
554.64,-1051.54
554.66,-1022.62
554.68,-994.981
554.7,-968.496
554.72,-943.061
554.74,-918.593
554.76,-895.013
554.78,-872.261
554.8,-850.24
554.82,-828.946
554.84,-808.291
554.86,-788.214
554.88,-768.714
554.9,-749.776
554.92,-731.279
554.94,-713.28
554.96,-695.7
554.98,-678.518
555,-661.756
555.2,-511.338
555.4,-384.004
555.6,-272.365
555.8,-172.229
556,-81.098
556.2,2.74356
556.4,80.5132
556.6,153.066
556.8,221.075
557,285.089
557.2,345.522
557.4,402.77
557.6,457.076
557.8,508.745
558,557.965
558.2,604.964
558.4,649.895
558.6,692.888
558.8,734.16
559,773.709
559.2,811.743
559.4,848.294
559.6,883.534
559.8,917.473
